site_id,year,first_snow_melt,cont_snow_acc,last_snow_melt,first_snow_acc,max_swe,max_swe_doy,network,state,site_name,description,start,end,latitude,longitude,elev,county,aspect,slope,hillshade,canopy_height,modis_snow_melt,modis_snow_acc,LC
985,2010,15,324,37,324,20,5,SNTL,WA,sourdough gulch ,Lick Creek (170601030202),2000-07-01,2100-01-01,46.24,-117.39,4000,Asotin,143.972625732422,0.631162524223328,182,20,10,351,10
985,2011,18,361,89,303,41,13,SNTL,WA,sourdough gulch ,Lick Creek (170601030202),2000-07-01,2100-01-01,46.24,-117.39,4000,Asotin,143.972625732422,0.631162524223328,182,20,22,356,10
985,2012,89,341,89,299,53,19,SNTL,WA,sourdough gulch ,Lick Creek (170601030202),2000-07-01,2100-01-01,46.24,-117.39,4000,Asotin,143.972625732422,0.631162524223328,182,20,7,330,10
987,2004,118,337,118,307,211,98,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,76,260,0
987,2005,5,299,110,299,48,1,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,116,263,0
987,2006,138,310,138,299,363,117,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,142,255,0
987,2007,134,354,134,318,366,28,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,65,276,0
987,2008,138,316,138,286,351,100,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,160,276,0
987,2009,116,311,116,311,244,96,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,120,249,0
987,2010,141,337,141,307,437,108,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,129,282,0
987,2011,4,304,114,304,56,1,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,124,266,0
987,2012,145,289,145,289,546,102,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,144,337,0
987,2003,33,349,102,316,107,9,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,NA,284,0
987,2013,138,324,138,324,307,99,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,139,265,0
987,2014,27,365,115,334,112,2,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,119,296,0
987,2015,1,337,109,322,0,1,SNTL,AK,port graham ,190203011207 (190203011207),2000-10-01,2100-01-01,59.35,-151.85,300,Kenai Peninsula,19.0552978515625,12.4506855010986,140,25,56,295,0
988,2008,159,308,159,308,991,117,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,168,334,1
988,2005,134,301,134,301,564,107,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,146,298,1
988,2006,155,312,155,288,1133,93,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,158,298,1
988,2007,145,316,145,274,914,84,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,152,259,1
988,2012,169,313,169,295,1265,98,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,136,284,1
988,2009,156,298,156,279,780,104,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,155,297,1
988,2010,160,297,169,297,927,101,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,164,294,1
988,2011,177,295,177,295,1257,119,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,183,291,1
988,2003,154,305,154,284,884,96,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,NA,297,1
988,2004,138,291,138,291,884,91,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,155,288,1
988,2013,150,303,150,303,876,110,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,129,297,1
988,2014,160,313,160,298,1064,118,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,160,311,1
988,2015,133,301,133,299,511,85,SNTL,ID,hidden lake ,Cow Creek (170101040502),2000-09-01,2100-01-01,48.89,-116.76,5040,Boundary,335.032135009766,5.44380807876587,164,23,139,294,1
989,2008,146,340,164,309,831,102,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,137,303,5
989,2005,108,307,108,307,150,18,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,42,298,5
989,2006,127,313,127,313,556,85,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,110,301,5
989,2007,116,322,116,316,508,63,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,76,309,5
989,2012,134,313,134,297,688,97,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,113,292,5
989,2009,140,311,140,311,714,94,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,110,284,5
989,2010,113,325,129,298,323,73,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,109,310,5
989,2011,154,311,154,311,663,106,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,131,305,5
989,2003,123,305,123,305,391,69,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,NA,299,5
989,2004,120,323,120,323,617,66,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,81,325,5
989,2013,125,319,125,307,475,67,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,90,315,5
989,2014,122,313,122,301,432,64,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,98,321,5
989,2015,80,309,99,309,185,18,SNTL,ID,moscow mountain ,Little Bear Creek (170603061002),2000-10-01,2100-01-01,46.81,-116.85,4700,Latah,173.779052734375,6.53790140151978,200,29,46,308,5
990,2005,139,304,139,290,505,107,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,116,270,1
990,2009,163,309,163,299,838,108,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,141,280,1
990,2006,176,305,176,305,1140,88,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,136,295,1
990,2007,174,315,174,276,1242,84,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,150,269,1
990,2008,182,325,182,302,1166,102,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,136,301,1
990,2013,174,309,174,273,1138,95,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,90,298,1
990,2010,181,321,181,321,945,104,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,173,294,1
990,2011,195,299,195,290,1417,109,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,140,292,1
990,2012,195,316,195,294,1562,112,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,163,284,1
990,2003,162,309,162,289,714,99,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,NA,307,1
990,2004,157,304,157,304,828,91,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,102,288,1
990,2014,166,325,166,325,1013,96,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,141,278,1
990,2015,136,305,136,305,373,103,SNTL,WA,beaver pass ,McNaught Creek-Skagit River (171100050305),2001-10-01,2100-01-01,48.88,-121.26,3630,Whatcom,60.8657073974609,2.15949559211731,177,39,99,274,1
992,2011,155,305,155,280,439,120,SNTL,UT,bear river rs ,Willow Creek-Bear River (160101010103),2010-10-01,2100-01-01,40.89,-110.83,8777,Summit,302.218658447266,2.42118811607361,176,18,156,303,10
992,2012,96,311,96,297,165,67,SNTL,UT,bear river rs ,Willow Creek-Bear River (160101010103),2010-10-01,2100-01-01,40.89,-110.83,8777,Summit,302.218658447266,2.42118811607361,176,18,98,313,10
992,2014,116,314,133,307,269,96,SNTL,UT,bear river rs ,Willow Creek-Bear River (160101010103),2010-10-01,2100-01-01,40.89,-110.83,8777,Summit,302.218658447266,2.42118811607361,176,18,121,313,10
992,2015,90,308,107,308,150,66,SNTL,UT,bear river rs ,Willow Creek-Bear River (160101010103),2010-10-01,2100-01-01,40.89,-110.83,8777,Summit,302.218658447266,2.42118811607361,176,18,87,313,10
992,2013,126,320,126,268,208,93,SNTL,UT,bear river rs ,Willow Creek-Bear River (160101010103),2010-10-01,2100-01-01,40.89,-110.83,8777,Summit,302.218658447266,2.42118811607361,176,18,142,318,10
998,2009,265,297,278,297,1714,104,SNTL,WA,easy pass ,Indian Creek-Chilliwack River (171100010101),2008-09-01,2100-01-01,48.86,-121.44,5270,Whatcom,205.898849487305,14.5529766082764,215,26,182,284,10
998,2010,203,296,203,296,2537,124,SNTL,WA,easy pass ,Indian Creek-Chilliwack River (171100010101),2008-09-01,2100-01-01,48.86,-121.44,5270,Whatcom,205.898849487305,14.5529766082764,215,26,196,293,10
998,2012,213,311,213,293,3294,155,SNTL,WA,easy pass ,Indian Creek-Chilliwack River (171100010101),2008-09-01,2100-01-01,48.86,-121.44,5270,Whatcom,205.898849487305,14.5529766082764,215,26,198,284,10
998,2013,196,271,196,266,2906,121,SNTL,WA,easy pass ,Indian Creek-Chilliwack River (171100010101),2008-09-01,2100-01-01,48.86,-121.44,5270,Whatcom,205.898849487305,14.5529766082764,215,26,182,297,10
998,2014,243,310,243,296,0,243,SNTL,WA,easy pass ,Indian Creek-Chilliwack River (171100010101),2008-09-01,2100-01-01,48.86,-121.44,5270,Whatcom,205.898849487305,14.5529766082764,215,26,192,278,10
998,2011,225,283,225,283,2903,129,SNTL,WA,easy pass ,Indian Creek-Chilliwack River (171100010101),2008-09-01,2100-01-01,48.86,-121.44,5270,Whatcom,205.898849487305,14.5529766082764,215,26,231,272,10
998,2015,157,304,157,304,1318,106,SNTL,WA,easy pass ,Indian Creek-Chilliwack River (171100010101),2008-09-01,2100-01-01,48.86,-121.44,5270,Whatcom,205.898849487305,14.5529766082764,215,26,148,296,10
999,2012,196,312,196,293,2291,100,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,146,313,1
999,2013,181,318,181,273,1864,86,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,91,297,1
999,2014,175,352,175,326,1514,120,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,103,278,1
999,2011,206,297,206,297,2245,132,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,140,291,1
999,2007,175,315,175,276,2093,83,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,128,309,1
999,2008,191,340,191,309,2240,118,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,136,302,1
999,2009,167,310,167,299,1714,108,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,18,278,1
999,2015,70,314,127,305,234,22,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,26,306,1
999,2010,179,311,179,297,1290,104,SNTL,WA,marten ridge ,Diablo Lake-Skagit River (171100050704),2006-07-01,2100-01-01,48.76,-121.7,3520,Whatcom,176.052154541016,16.6983432769775,225,30,77,314,1
1000,2003,169,306,169,282,1173,132,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,NA,305,1
1000,2004,175,291,175,291,1328,90,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,117,318,1
1000,2005,166,300,166,275,785,109,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,146,297,1
1000,2011,195,309,195,277,1448,121,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,173,306,1
1000,2012,171,312,171,294,1029,110,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,134,311,1
1000,2013,152,319,152,267,787,98,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,116,313,1
1000,2014,148,316,148,298,536,96,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,133,315,1
1000,2015,128,312,128,308,358,106,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,107,302,1
1000,2006,180,312,180,289,1770,112,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,133,303,1
1000,2007,162,322,162,289,983,113,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,118,313,1
1000,2008,181,340,181,283,1166,116,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,137,321,1
1000,2009,164,310,164,299,950,104,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,109,308,1
1000,2010,184,296,184,296,1029,121,SNTL,OR,annie springs ,Upper Annie Creek (180102030101),2000-09-01,2100-01-01,42.87,-122.17,6010,Klamath,157.259399414062,2.53936052322388,188,27,163,294,1
1001,2004,159,293,159,293,980,94,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,168,294,10
1001,2005,150,330,150,298,988,101,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,158,275,10
1001,2006,161,303,161,303,744,121,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,161,258,10
1001,2003,153,302,153,302,706,101,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,NA,309,10
1001,2012,188,291,195,286,1394,101,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,196,265,10
1001,2013,178,308,178,308,1346,122,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,175,258,10
1001,2014,163,328,163,328,1031,101,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,167,313,10
1001,2015,137,315,137,306,450,106,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,133,299,10
1001,2007,198,309,198,302,1709,106,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,214,261,10
1001,2008,195,298,195,298,1537,109,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,218,268,10
1001,2009,180,299,180,299,1389,108,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,188,286,10
1001,2010,159,308,159,308,1054,99,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,170,326,10
1001,2011,158,308,158,308,729,103,SNTL,AK,long lake ,Long River (190102060104),1966-10-01,2100-01-01,58.19,-133.83,850,Juneau,74.1569213867188,2.37838888168335,178,0,167,278,10
1002,2004,121,297,121,269,157,89,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,122,296,5
1002,2005,115,282,115,282,135,42,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,105,302,5
1002,2006,120,299,120,299,132,79,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,116,296,5
1002,2003,102,314,102,314,56,41,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,NA,313,5
1002,2012,129,306,129,306,246,106,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,118,312,5
1002,2013,134,314,134,314,165,115,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,139,312,5
1002,2014,116,329,116,329,124,74,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,111,328,5
1002,2010,119,301,119,301,114,107,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,117,302,5
1002,2007,115,314,115,297,127,67,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,116,309,5
1002,2008,126,286,126,286,102,76,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,123,282,5
1002,2009,119,312,119,312,163,100,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,118,306,5
1002,2011,115,298,115,298,117,99,SNTL,AK,point mackenzie ,Horseshoe Creek-Little Susitna River (190205051209),1983-10-01,2015-08-01,61.39,-150.03,250,Matanuska-susitna,149.036239624023,0.450974673032761,182,0,108,301,5
1003,2003,109,314,109,291,218,75,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,NA,301,10
1003,2005,122,295,122,295,295,98,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,116,291,10
1003,2006,138,308,138,298,267,115,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,134,313,10
1003,2007,127,304,127,295,267,98,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,124,290,10
1003,2004,130,306,130,306,353,96,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,124,298,10
1003,2013,144,325,144,325,356,115,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,144,346,10
1003,2014,123,324,123,282,152,84,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,31,328,10
1003,2015,56,336,117,303,48,30,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,4,333,10
1003,2009,123,312,123,312,221,108,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,119,306,10
1003,2010,140,303,140,303,485,117,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,129,299,10
1003,2011,126,303,126,303,249,108,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,126,292,10
1003,2008,141,305,141,279,340,100,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,138,310,10
1003,2012,140,289,140,289,493,108,SNTL,AK,mcneil canyon ,Swift Creek-Frontal Kachemak Bay (190203010806),1986-10-01,2100-01-01,59.74,-151.25,1320,Kenai Peninsula,168.789932250977,6.92826271057129,201,0,136,286,10
1005,2003,141,308,141,308,424,99,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,NA,309,1
1005,2004,139,306,139,279,366,122,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,126,305,1
1005,2005,145,318,145,282,531,105,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,139,364,1
